timestamp_utc,elapsed_s,pod,node,mem_working_set_mi,mem_rss_mi_cgroup,cpu_m,net_rx_bytes,net_tx_bytes,phase
2026-08-24T13:08:41Z,656,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,18,43,200,3976361309,17639851,Running
2026-08-24T13:09:03Z,678,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,18,27,204,4193718884,18584157,Running
2026-08-24T13:09:26Z,701,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,18,33,228,4460803362,19778897,Running
2026-08-24T13:09:52Z,727,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,18,32,87,4847592397,21580213,Running
2026-08-24T13:10:16Z,751,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,18,27,97,5196437903,23255075,Running
2026-08-24T13:10:39Z,774,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,18,36,98,5533014152,24880647,Running
2026-08-24T13:11:02Z,797,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,22,43,95,5767919160,25870945,Running
2026-08-24T13:11:24Z,819,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,18,62,271,5948114646,26494145,Running
2026-08-24T13:11:47Z,842,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,19,39,241,6115950162,27110897,Running
2026-08-24T13:12:10Z,865,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,18,37,194,6358710164,28036433,Running
2026-08-24T13:12:33Z,888,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,21,55,261,6615812944,29173261,Running
2026-08-24T13:12:56Z,911,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,18,32,235,6787077348,29971101,Running
2026-08-24T13:13:19Z,934,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,17,449,58,6787097211,29983105,Running
2026-08-24T13:13:42Z,957,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,410,1144,559,6787098585,29983867,Running
2026-08-24T13:14:05Z,980,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,509,1165,1031,6787100149,29984751,Running
2026-08-24T13:14:29Z,1004,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,808,1406,948,6787101523,29985513,Running
2026-08-24T13:14:52Z,1027,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,1008,1130,1041,6787102939,29986317,Running
2026-08-24T13:15:17Z,1052,plan-bench-vm-1052-5htrr,qemtvd-07-2vn4h-worker-0-ckbmc,,,,,,Succeeded
